alpha,cz,alpha_deg
1.6607072276552106,0.21425665364537153,95.15151515151516
1.6712849806976002,0.21427180802917203,95.75757575757575
1.6818627337399903,0.21428988480817615,96.36363636363637
1.69244048678238,0.2143105699163283,96.96969696969695
1.7030182398247702,0.21433349399248544,97.57575757575758
1.7135959928671598,0.21435823386557626,98.18181818181817
1.7241737459095499,0.21438431426905963,98.7878787878788
1.7347514989519395,0.2144112097791425,99.39393939393938
1.7453292519943295,0.21443834697046937,100.0
1.7559070050367194,0.21446510678228276,100.60606060606061
1.7664847580791094,0.21449082708734202,101.21212121212122
1.777062511121499,0.21451480545519988,101.81818181818181
1.787640264163889,0.2145363021007707,102.42424242424244
1.7982180172062787,0.21455454300847354,103.03030303030302
1.8087957702486688,0.21456872322161233,103.63636363636364
1.8193735232910586,0.21457801028606222,104.24242424242424
